StudentID,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
13020055,7.1,7.5,6.1,?,8.9,7.2,6.1,6.6,?,4.3,6.4,6.2,4.5,6,5.6,7.5,4.7,?,7.4,6.3,9.1,5.5,4.4,5.7,6.7,6.1,?,?,?,6.5,?,?,5.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020057,5.3,5.9,8.4,?,6.9,7.9,6.2,10,10,8,6.3,6.5,4.6,8.1,5.9,8.3,4.6,?,8.4,5.2,7.5,6.6,6.5,7.6,5.5,9.7,?,?,?,6.5,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020583,6.8,3.6,6.3,?,7.2,9.8,5.7,10,10,5.2,6.1,4.8,7.8,7.9,3.6,5.3,6.2,?,6.5,5.9,9.7,?,8.4,2.7,5.7,4,?,?,?,7.8,?,6.7,?,?,?,?,?,5.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020094,4.4,6.3,8,?,4.8,5.8,6.5,6.6,5.4,6.6,6,8.3,4.4,6.2,8.1,7.1,7.4,?,7.9,6,9.7,5.6,8.1,5.6,7.5,6,?,?,?,6.3,?,?,6.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020092,5.4,6,6.3,?,6.9,5.4,7.2,6.1,5.8,5.7,7.9,6.8,9.1,7.2,7.6,6.1,4.4,?,7.5,5.5,7.3,5.5,6.3,7.9,9,6.1,?,?,?,7.8,?,8.6,?,?,?,?,?,5.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020099,5.1,6.6,6.9,?,6.1,7.4,7.7,6.9,5.3,4.3,5.8,8,5.6,7.8,3.8,6.2,6.6,?,4.5,6.8,7.3,6.9,2.8,6.4,4.6,7.6,?,?,?,6.7,?,?,4.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020130,?,?,?,?,4.2,3,6,1.3,?,0,4,0,2.4,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020540,7,0,?,?,4.7,7.4,0,?,?,0,2.8,0,5.1,0,?,0.7,?,?,?,0,0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020153,6,0,8.2,?,7.4,7,6.6,6.9,4.7,5.3,7.9,6.4,4.5,5.5,3.6,6,3.4,?,4,4.7,5.2,?,7,5.3,5.2,5.2,?,?,?,8.5,?,6.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020155,8.2,7.2,7.2,?,9.2,9.8,10,10,10,7.6,7.8,3.8,6.2,7.3,3.9,0,5.3,?,6.1,0,4.2,9.3,7.7,6,5.6,8.8,?,?,?,4.8,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020169,7.1,5.4,6,?,6.4,4.3,5.3,4,?,2.7,4.8,4.4,7.8,7.5,3.6,4,4.5,?,4.1,4.6,7.1,4.6,5.5,3.5,4.6,2.9,?,?,?,7,?,?,4.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020173,5,7.3,4.7,?,8.2,4,6.8,6.2,5.6,4,7.7,6,6.2,5.6,6.5,7.7,6,?,6.1,7.8,5.8,5.7,5.7,7.1,7.3,4.3,?,?,?,7.3,?,?,6.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020176,7.2,6,6.2,?,7.2,7.3,6.1,5.6,5.3,4.3,7.1,6,5.4,4.2,4.7,6.5,3.2,?,4.8,6.9,5.1,6.4,5.5,4.2,4.8,4.7,?,?,?,3.5,?,?,3.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020184,5.1,5.4,6,?,7.5,4.4,7.4,10,10,4.3,5.7,5.4,5,7.9,2.4,6,4.4,?,3.5,5,8.5,4.9,6.3,5.4,7.4,8.7,?,?,?,9,?,?,5.1,?,?,?,?,6.1,?,?,?,?,?,?,?,?,?,?,3.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020191,4.6,5.7,6.2,?,7.8,7,6.7,6.9,6,4.9,5.8,7.8,4.8,7.5,5.6,7.9,6.9,?,5.1,7.2,9.1,8,?,7.2,5.6,4,?,?,?,7.5,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020234,6.2,5.6,6.2,?,8.3,9.7,7.5,6.3,5.1,4.7,6.3,7.6,5.4,6.7,6.6,5.7,3.4,?,7.3,8.1,7.2,6,6.2,7.3,5.8,7.3,?,?,?,6,?,6.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020244,4.6,7.8,5,?,6.9,5.8,6.2,6.5,5.1,3.7,6.2,6.2,4.8,6.3,6.5,7.7,5.3,?,6.8,6.3,9.3,?,5.8,6.7,4.3,6.2,?,?,?,8,?,?,5.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020719,?,?,?,?,5.4,3.8,2.9,?,?,0,4.4,0,4.2,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020549,7,4.1,4.7,?,4.3,4.7,5.6,5.6,5.1,6,5.3,5.2,6.6,7.2,4,3.1,?,?,0,2,3,2.7,4.4,5.6,?,3.3,?,?,?,6.5,?,?,3.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020263,4.8,6,7.5,?,7.2,4.6,4.9,5.5,4.3,5,6.1,8.7,5.7,8.3,5.9,7.9,4.7,?,7.7,6.5,9.2,6.7,6.9,6.4,6.6,5.9,?,?,?,5.6,?,?,4.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020268,?,?,?,?,7.2,2.6,6.7,7.1,?,0,7.2,2.2,3.8,?,2.6,?,?,?,0,?,?,0,0,3.1,0,4.1,0,?,?,?,?,?,?,3.4,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3,?,?,?,2.1,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020282,7.3,4.6,5.2,?,6.4,6.5,6.7,5.6,5,5.1,6.4,8.2,5.5,9,6.8,9.2,7.3,?,8.4,9.1,10,2.9,6.1,8.4,7.7,7,?,?,?,7.3,?,?,7.8,?,?,?,?,6.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020293,6.4,6.6,3.8,?,7.6,5.3,6,5.7,5.1,4.4,6.7,7.2,6.7,7.8,3.1,7.8,6.6,?,9.2,7.1,10,7.3,5.5,6.5,9.4,5.8,?,?,?,8.3,?,7.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020311,8.3,7,6.4,?,7.4,8.2,4.7,4.7,4.2,5.8,8.1,8.5,6.6,9.1,7.4,6.8,8,?,8.1,9,10,5.4,6,7.7,8.6,7.1,?,?,?,8.5,?,8.1,?,?,?,?,?,5.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020321,4.2,5.7,6.4,?,8.5,5.9,5.1,10,?,6.7,6.6,9.3,7,7.8,9,5.8,8,?,7.5,5.6,7.5,7.1,4.4,8.8,5.9,8.5,?,?,?,8.5,?,8.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020553,2.1,?,?,?,9,7.6,7.2,0.8,?,4.7,6,4.9,2.6,0,0,5.9,2.9,?,2.3,6.5,9,6,4.5,1.2,0.2,4.2,?,?,?,6.1,?,2.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020337,4.5,4.5,6.4,?,7.6,4,7.4,10,10,5,6.6,5.3,6.4,7.8,3.2,4.8,6.8,?,4.9,4.8,6.3,7.2,5.6,4.6,4.2,6.6,?,?,?,6.7,?,5.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020382,4.1,6,7,?,8.7,4.1,6.7,7.2,5.6,4.4,6.9,6,5.4,6.6,2.8,5.8,5.5,?,8.5,7.1,9.7,10,1.2,7.3,7.6,7.4,?,?,?,8.2,?,6.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020604,?,?,?,?,3.5,0,0,1.2,?,0,1.8,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020421,6,8.1,7.2,?,8.2,9.8,10,10,10,5.6,6.3,8.9,6.7,9.4,7.1,7.6,7.1,?,9.4,8,10,5.9,7.2,8.4,7.9,5.4,?,?,?,8.3,?,8.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020430,7.5,5.1,6.8,?,4.7,7.6,5.6,5.9,5.4,4.8,6.5,8.5,8.8,6.3,4.4,9,6.9,?,8,5.4,8.6,3.8,4.9,8.4,8,5.7,?,?,?,7.3,?,?,5.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020437,5.1,5.7,5.2,?,8,7.8,6.5,7.2,6.6,5.6,7.5,8.2,5.4,7.3,4.4,8.3,4,?,7,8.5,10,6.6,7.5,5.5,5.5,8.7,?,?,?,8.3,?,?,3.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020443,4.6,6,6.1,?,8.6,6.5,4.4,5.2,?,6.9,8,9.5,6.9,9.1,4.6,5.8,4.4,?,8.7,0.7,8.6,6.8,4.6,4.4,0,2.4,?,?,?,5.6,?,?,5.6,?,?,?,?,4.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020447,?,?,?,?,8.2,3.8,5.6,0,?,0,5.5,0,6.7,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020468,4.8,7.1,7.3,?,6.9,4.2,7,7,6.3,3.8,5.4,5.9,6.1,8.7,5.6,7.5,7.3,?,8.5,6.7,?,7,8.2,6.4,7.2,6.8,?,?,?,8.2,?,?,4.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020470,4.9,6.5,5.6,?,8.5,6.3,5.8,10,5.2,8.3,7.1,8.8,5.2,6.4,5,3.9,5.1,?,5.5,2.3,7.1,6.4,4.1,4.6,0,5.8,?,?,?,8,?,?,4.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020499,5.3,8,5,?,8.2,8.3,7.2,6.2,?,5.2,7.1,9.3,6.3,5.8,5,8.8,5.8,?,9.3,9.6,10,7.5,6.3,6.4,6.6,8.4,?,?,?,9,?,?,7.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020472,5.8,7.7,6.2,?,8.3,4.5,5.8,5,4,4.5,6.6,8.8,6.3,5.7,4.7,4.4,6.1,?,6.2,5,7.6,6.7,4.1,4.1,7.1,3.6,?,?,?,7.2,?,?,5.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020477,4.5,7.4,5.2,?,8.7,8,5.8,7,6.2,6.1,7.8,7.2,8.2,7.8,4.5,8.9,6,?,7.3,7.4,8.6,5.8,6.8,5.8,8.2,8.1,?,?,?,8.2,?,8.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020711,3.7,4.7,?,?,7.1,7.5,5.6,5.2,5,4.5,6.1,7.3,7.3,?,?,?,?,?,3.6,?,6.4,?,1.7,?,?,3.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020488,6,?,6.1,?,8.8,8,4.6,0.9,?,3.8,8.5,0,7.3,?,4.1,?,?,?,?,?,0,0,0,5.2,0,0,?,?,?,?,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020718,7.5,7.4,7.3,?,5.6,5.3,1.4,?,?,5.1,4.8,6.4,5.3,3.8,2.8,4,2.2,?,4.1,4.9,4.5,7.2,4.8,4.9,?,3.5,?,?,?,8,?,?,4.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020493,3.7,4.2,5.5,?,7.6,5.2,4.8,5.4,4,3.1,7.2,5.8,6.7,8.7,2,0,4,?,3,4.7,8.6,3.5,2.6,3.5,7.4,4.1,?,?,?,0,?,6.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020485,7.4,7.2,7.2,?,8.6,6.9,6.2,10,10,6.7,6.5,8.3,6.1,7.5,6.8,7.9,7.5,?,6.7,8.9,10,6.8,6.7,6.6,8.7,7.8,?,?,?,8,?,?,7.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020706,4,4.5,5.5,?,7,4.8,3.1,3.9,?,5,4.4,?,4.5,5.1,2,5.7,2.8,?,6.5,5.7,7.1,6.9,5.4,4.9,7.1,5.9,?,?,?,8,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020518,7.3,6.4,5,?,5.6,7.9,5.6,6,?,5.2,7,7.8,5.8,5.4,3.4,7.5,5,?,6,4.2,10,4.7,0,4.4,0,9.1,?,?,?,8,?,?,5.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020578,7,6.6,7.8,?,7.7,4.9,8,5.6,5.1,5.9,7.5,8.8,8.2,8.4,6.7,5.9,6,?,5.6,6.8,7.8,4.3,5.8,5.9,6.8,4.6,?,?,?,7.7,?,?,6.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020728,?,?,?,?,?,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020003,7.4,6.9,6.4,?,7.4,7.4,8,7,?,8.1,7.5,7.4,5.8,8.4,7.4,8.1,6,?,6.5,7.5,9.7,6.4,9.1,9,6.4,9.2,?,?,?,7.8,8.2,8.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020006,5,5.4,3,?,7.8,8.1,7.2,7.1,10,4.5,4.3,5.2,5.6,4.1,4.6,7.2,7.1,?,8.5,7.6,8.7,?,4.1,3.8,4.5,6.8,?,?,?,7.2,?,?,4.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020579,4.7,8.9,4.9,?,9.4,10,5.8,6.2,4.8,4.3,8.3,6.9,8.2,4.1,7.4,5.8,8.5,?,4.5,4.9,5.2,?,8.4,7.6,8,7.4,?,?,?,7.5,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020020,7.9,6.5,8.3,?,7,5.9,5.5,3.3,?,5.2,7.6,2.4,5,6.6,?,1.6,1.4,?,2.8,0.8,8.2,2,0,?,0.4,0,?,?,?,?,?,7.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020024,6.3,7.1,7.6,?,7.7,9.7,5.2,6.8,7.1,6.6,6.1,9.6,8.3,9,9.1,8.3,8.7,?,7.8,8.8,9.9,7.2,6.5,6.4,8.1,7.6,?,?,?,7,?,?,6,?,?,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020614,6,0,?,?,7.6,7,8.9,10,10,5.7,6.9,5.5,6.7,7.2,3.4,7.8,2.9,?,4.5,5.3,5.4,7.1,4.9,5.4,6.7,5.1,?,?,?,6.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020048,5.2,7.8,8.1,?,6,9,5.3,6.4,6.2,7.8,6.8,7,6.5,6.9,5.6,8.7,5.8,?,5.3,7.7,6.9,5,5.8,5.1,6.1,8.8,?,?,?,8,?,8.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020051,7.9,7.7,8.6,?,7.3,4.8,10,10,10,7.9,6.2,8.6,7.1,9,9,6.5,9.7,?,8.9,6.5,10,7.4,6.7,7.7,6.6,8,?,?,?,7.4,?,?,5.3,?,?,?,?,6.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020056,7.3,5.9,7.6,?,6.5,7.5,8.5,6.4,?,5.8,5.6,9,5.5,7.6,6.4,6.8,6.4,?,5.4,5.3,7.2,7,7.3,8.5,4.3,6.4,?,?,?,8.3,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020084,6.9,5.7,7.1,?,7.3,6.4,8.5,10,10,5.3,6.8,4.2,6.4,6.3,3.4,2.7,7.4,?,5.2,4.6,6.5,5,7,4,2.7,2.5,?,?,?,6.7,?,?,1.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020071,?,?,?,?,0.6,0,8.5,4.5,0,0.6,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020073,6.1,6.4,5.8,?,7.3,8.9,5,6,?,5.3,5.8,6.4,4.4,8,6.1,7.2,8.6,?,7.3,6.6,8,5.1,6.1,6.9,?,5.5,?,?,?,7.4,?,8.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020095,5.3,4.7,6.7,?,8.4,9.2,7.2,10,6.1,5.6,5.5,7.2,5.4,9.3,5,7.7,5.7,?,7.6,5.7,9.9,6.6,4.6,6.8,8.6,6,?,?,?,6,?,?,5.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020100,7.8,7.6,3.8,?,8.1,7.6,5.8,7.3,10,7.1,6.8,9.3,5.1,8.2,7.5,7,8,?,9.4,9,9.7,?,10,8.9,9,10,?,?,?,7.7,?,8.1,?,?,?,?,?,?,?,?,?,?,?,?,8.2,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020726,7.2,6.2,4.4,?,7.9,10,4.5,6.5,5.8,5.6,6.8,6.8,6.9,5.7,5.8,9.4,6.4,?,7.7,7.1,7.2,6.6,7,5.6,6.7,9.4,?,?,?,7.7,?,?,3.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020537,7.5,5.7,6.2,?,6.5,9.8,6.4,6.3,?,2.7,5.4,6.1,8.3,8.1,6.1,7,?,?,5.1,5.3,9.3,6.1,7.1,6.5,7.7,5,?,?,?,6.5,?,?,3.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020133,7.1,6.3,7.4,?,6.8,4,6.2,6.4,5.3,5.8,7,5.6,4.4,6.3,7,5.5,5.9,?,7.1,5.3,8.2,4.3,8.8,7.5,8.6,8.4,?,?,?,8,?,7,?,?,?,?,?,?,?,?,?,?,?,?,8.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020539,5.7,7.3,3.1,?,8.1,6.5,7.1,6.8,5.4,4.8,7.2,7.2,7.5,4.7,6.1,7.7,5.8,?,7.3,6.2,7.4,6.3,5.4,6.9,7,6.4,?,?,?,8.8,?,?,5.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020139,3,1.7,?,?,7.2,6.4,6.6,0,0,0,6.5,0.8,5.9,4,0,5.5,0,?,?,4.2,10,?,?,?,0.8,1.6,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020656,?,?,0,?,6.4,1.3,2.5,?,?,0,0.9,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
